DRUG_ID	DRUG_NAME	INDICATION_FDB	UMLS_CUI	SNOMEDCT_CUI	DOID
4213	hydrocortisone acetate	Gouty Arthritis	C0003868	48440001	DOID:13189
4240	zinc oxide	Wound	C0043250	13924000	
1649	meclozine	Prevention of Motion Sickness			
1650	meclofenamic acid	Dysmenorrhea	C0013390	266599000	
1605	loratadine	Allergic Conjunctivitis	C0009766	473460002	DOID:11204
1751	methotrexate	Rheumatoid Arthritis	C0003873	69896004	DOID:7148
276	azithromycin	Acute Moraxella Catarrhalis Bacterial Sinusitis	C0275556	75498004	
348	betamethasone	Multiple Sclerosis	C0026769	24700007	DOID:2377
304	bendazol	Ancylostoma Duodenale Infection			
395	brimonidine	Ocular Hypertension	C0028840	4210003	DOID:9282
348	betamethasone	Loeffler Syndrome	C0242459	64936001	DOID:9503
349	betamethasone acetate	Systemic Dermatomyositis			
419	budesonide	Asthma Prevention	C1318955	406162001	
2466	sparfloxacin	Chlamydia Pneumoniae Bronchitis			
2598	terbutaline	Chronic Obstructive Pulmonary Disease with Bronchospasms			
4213	hydrocortisone acetate	Trichinosis	C0040896	88264003	DOID:9784
4198	sodium chloride	Hypokalemia	C0020621	43339004	
4169	ceftaroline fosamil	Skin and Skin Structure Streptococcus Agalactiae Infection			
4173	telaprevir	Chronic Hepatitis C	C0524910	128302006	
4265	gentamicin	Pseudomonas Aeruginosa Biliary Tract Infection			
4265	gentamicin	Skin and Skin Structure Citrobacter Infection			
4257	bismuth subsalicylate	Dyspepsia	C0013395	162031009	DOID:2321
4246	Polymyxin B	Minor Bacterial Skin Infections			
4433	calcium glucoheptonate	Hypocalcemia Prevention	C0020598	5291005	
1740	metharbital	Insomnia	C0917801	193462001	
1753	methoxamine	Hypotension	C0020649	45007003	
1845	morphine	Regional Anesthesia for Cesarean Section	C0199008	4847005	
1790	metronidazole	Peptostreptococcus Endomyometritis			
1832	mometasone	Extrinsic Asthma	C0155877	389145006	DOID:9415
1795	mezlocillin	Haemophilus Influenzae Pneumonia	C0276026	70036007	
1795	mezlocillin	Escherichia Coli Pneumonia	C0276089	51530003	
1883	naproxen	Bursitis	C0006444	84017003	DOID:2965
488	carbachol	Open Angle Glaucoma	C0017612	84494001	DOID:1067
489	carbamazepine	Tonic-Clonic Epilepsy	C0014549	352818000	DOID:7725
494	pentoxyverine	Nasal Congestion	C0027424	68235000	
492	carbenicillin	Providencia Urinary Tract Infection			
546	cefotaxime	Serratia Urinary Tract Infection			
525	cefaclor	Skin and Skin Structure Infection	C0178299	19824006	
527	cefamandole	Haemophilus Influenzae Pneumonia	C0276026	70036007	
527	cefamandole	Skin and Skin Structure Infection	C0178299	19824006	
559	ceftazidime	Staphylococcus Aureus Joint Infection			
550	cefoxitin	Bacterial Pneumonia	C0004626	53084003	DOID:874
550	cefoxitin	Lung Abscess	C0024110	73452002	DOID:850
550	cefoxitin	Bacteroides Septicemia	C0276064	79587009	
2571	tazarotene	Facial Hypopigmentation			
2656	ticarcillin	Inflammatory Disease of Female Pelvic Organs			
2684	tobramycin	Sepsis of Newborn	C0456103	206376005	
2676	tiopronin	Cystine Renal Calculi			
2727	triamcinolone diacetate	Status Asthmaticus	C0038218	57546000	DOID:9362
4456	hydrocortisone succinate	Congenital Hypoplastic Anemia	C1260899	88854002	DOID:1339
4357	anidulafungin	Esophageal Candidiasis	C0239295	20639004	DOID:13146
4454	testosterone cypionate	Cryptorchidism	C0010417	204878001	DOID:11383
4307	sennosides	Constipation	C0009806	14760008	DOID:2089
4309	hydroxocobalamin	Cyanide Toxicity			
4647	fluorometholone acetate	Corneal Abrasion	C0010032	85848002	
1981	ofloxacin	Gram-Negative Aerobic Bacillary Pneumonia			
1981	ofloxacin	Proteus Prostatitis			
1967	norfloxacin	Nosocomial Pneumonia due to Serratia Marcescens			
1967	norfloxacin	Chlamydial Pneumonia	C0339959	233609002	
1981	ofloxacin	Staphylococcus Epidermidis Skin and Skin Structure Infection			
1967	norfloxacin	Acute exacerbation of chronic bronchitis	C0856695	425748003	
1967	norfloxacin	Enterococcus Endomyometritis			
1960	norepinephrine	Asthma Prevention	C1318955	406162001	
564	ceftriaxone	Acute Lower Genitourinary Gonorrhea	C0018081	15628003	DOID:7551
575	cefapirin	Skin and Skin Structure Infection	C0178299	19824006	
565	cefuroxime	Bacterial Meningitis	C0085437	95883001	DOID:9470
625	chlortalidone	Pulmonary Edema due to Chronic Heart Failure			
2727	triamcinolone diacetate	Dermatitis Herpetiformis	C0011608	111196000	DOID:8505
2742	triflupromazine	Vomiting	C0042963	422400008	
2726	triamcinolone acetonide	Epicondylitis	C0014488	73583000	DOID:14087
2770	trolnitrate	Dysmenorrhea	C0013390	266599000	
2832	thiamine (vit B1)	Pernicious Anemia	C0002892	84027009	DOID:13381
2825	vincristine	Non-Hodgkin's Lymphoma	C0024305	118601006	
2838	ergocalciferol	Osteoporosis	C0029456	64859006	DOID:11476
2777	trovafloxacin	Chlamydial Pneumonia	C0339959	233609002	
2807	vancomycin	Pseudomembranous Enterocolitis	C0014358	397683000	
2777	trovafloxacin	Complicated Skin and Skin Structure Streptococcus Agalactiae Infection			
4514	teriparatide	Post-Menopausal Osteoporosis	C0029458	102447009	
30	methoxsalen	Severe Recalcitrant Psoriasis			
85	aciclovir	Herpes Labialis	C0019345	1475003	
85	aciclovir	Herpes Zoster	C0019360	4740000	DOID:8536
102	alatrofloxacin	Chronic Bacterial Prostatitis			
2041	oxytetracycline	Trachoma	C0040592	2576002	DOID:11265
2056	papaverine	Peripheral Vascular Disease	C0085096	400047006	
2068	paroxetine	Post Traumatic Stress Disorder	C0038436	47505003	DOID:2055
2082	benzylpenicillin	Syphilis	C0039128	76272004	
2082	benzylpenicillin	Acute Otitis Media Infection	C0729586	312218008	
659	ciprofloxacin	Enterobacter Cloacae Urinary Tract Infection			
659	ciprofloxacin	E. Coli Cystitis			
669	clavulanic acid	Acute Haemophilus Influenzae Bacterial Sinusitis	C0275556	75498004	
669	clavulanic acid	Haemophilus Influenzae Pneumonia	C0276026	70036007	
668	clarithromycin	Skin and Skin Structure Infection	C0178299	19824006	
719	clotrimazole	Cutaneous Candidiasis	C0006846	49883006	
725	codeine	Muscle Spasm with Pain			
734	cortisone	Discoid Lupus Erythematosus	C0024138	200938002	
734	cortisone	Loeffler Syndrome	C0242459	64936001	DOID:9503
2784	tyramine	Hyperlipidemia	C0020473	55822004	DOID:1168
3135	desonide	Atopic Rhinitis	C2607914	61582004	
3088	tosylchloramide sodium	Peripheral Vascular Disease	C0085096	400047006	
3050	butacaine	Urinary Urgency	C0085606	75088002	
3017	benzalkonium	Mouth Irritation			
2840	colecalciferol	Hypogonadal Osteoporosis in Males			
157	amikacin	Skin and Skin Structure E. Coli Infection	C0014836	71057007	
192	amoxicillin	Pneumonia due to Klebsiella Pneumoniae	C0519030	64479007	
198	ampicillin	Bacterial Meningitis	C0085437	95883001	DOID:9470
198	ampicillin	Gastroenteritis due to Salmonella			
197	amphotericin B	Disseminated Sporotrichosis	C0276725	91051003	
197	amphotericin B	Acne Vulgaris	C0001144	88616000	
229	apraclonidine	Thrombosis Prevention after Percutaneous Coronary Intervention	C1532338	415070008	
2142	phentolamine	Diagnostic Test for Pheochromocytoma			
2142	phentolamine	Dermal Necrosis			
2187	piperacillin	Infectious Disease of Abdomen	C1112209	128070006	
2245	prednisolone	Acne Rosacea Keratitis	C0035854	398909004	DOID:8881
814	desloratadine	Nasal Congestion	C0027424	68235000	
779	danazol	Hereditary Angioedema Prevention			
3875	benzamycin	Acne Vulgaris	C0001144	88616000	
3909	clindamycin phosphate	Anaerobic Septicemia	C0152967	1976008	
3577	oxedrine	Nasal Congestion	C0027424	68235000	
268	azatadine	Vasomotor Rhinitis	C0035460	8229003	DOID:4730
276	azithromycin	Haemophilus Influenzae Acute Otitis Media			
348	betamethasone	Discoid Lupus Erythematosus	C0024138	200938002	
348	betamethasone	Epicondylitis	C0014488	73583000	DOID:14087
348	betamethasone	Trichinosis	C0040896	88264003	DOID:9784
304	bendazol	Strongyloidiasis	C0038463	1214006	DOID:10955
349	betamethasone acetate	Multiple Sclerosis	C0026769	24700007	DOID:2377
348	betamethasone	Autoimmune Hemolytic Anemia	C0002880	413603009	DOID:718
2291	propafenone	Paroxysmal Atrial Flutter	C0741292	427665004	
2291	propafenone	Paroxysmal Supraventricular Tachycardia	C0030590	67198005	
2271	procaine	Yaws	C0043388	70647001	DOID:10371
2406	rosuvastatin	Prevention of Transient Ischemic Attacks			
2389	risperidone	Manic Bipolar Disorder	C0338873	191618007	
906	dimethyl sulfoxide	Interstitial Cystitis	C0282488	111409009	DOID:13949
960	doxorubicin	Burkitt's Lymphoma	C0006413	118617000	DOID:8584
956	doxepin	Pruritus of Skin	C0033774	418363000	
4219	sodium phosphate	Loeffler Syndrome	C0242459	64936001	DOID:9503
4213	hydrocortisone acetate	Contact Dermatitis	C0011616	40275004	DOID:2773
4261	ferrous fumarate	Anemia of Prematurity	C0158996	47100003	DOID:11243
356	betaxolol	Ocular Hypertension	C0028840	4210003	DOID:9282
463	caffeine	Rhinorrhea	C1260880	64531003	
546	cefotaxime	E. Coli Urinary Tract Infection	C0577708	301011002	
2456	sofalcone	Acquired Thrombocytopenia	C0154301	74576004	DOID:11126
2456	sofalcone	Hypersensitivity Drug Reactions			
2456	sofalcone	Meibomianitis	C0549398	309779001	
2514	sulfamethoxazole	Morganella Morganii Urinary Tract Infection			
2514	sulfamethoxazole	Haemophilus Influenzae Acute Otitis Media			
2514	sulfamethoxazole	Acute exacerbation of chronic bronchitis	C0856695	425748003	
925	dirithromycin	Bronchitis	C0006277	32398004	DOID:6132
1024	ephedrine	Bronchospastic Pulmonary Disease	C0006266	4386001	
988	edrophonium	Diagnostic Test for Myasthenia Gravis			
972	duloxetine	Chronic Musculoskeletal Pain			
1028	epinephrine	Dyspnea	C0013404	267036007	
1048	erythromycin	Prevention of Neonatal Ophthalmia			
1046	ertapenem	Postpartum Endomyometritis due to Prevotella			
961	doxycycline	Rectal Chlamydia Trachomatis Infection			
936	calcium dobesilate	Multiple Sclerosis	C0026769	24700007	DOID:2377
936	calcium dobesilate	Sarcoidosis	C0036202	31541009	DOID:13404
3613	Vitamin E	Vitamin Deficiency Prevention			
3617	tolnaftate	Tinea Capitis	C0040250	5441008	
3927	androstanolone	Anemia due to Renal Failure	C0271932	49708008	
4031	razoxane	Doxorubicin Induced Cardiomyopathy			
4133	carboplatin	Ovarian Carcinoma	C1140680	363443007	DOID:2394
3508	pyrithione	Dandruff	C0423775	200767005	
3601	thiram	Serum Sickness	C0036830	72284000	
3601	thiram	Thyroiditis	C0040147	82119001	DOID:7166
4244	magnesium hydroxide	Hiatal Hernia with Reflux Esophagitis			
4239	calcium carbonate	Myalgia	C0231528	68962001	
4205	sodium bicarbonate	Phenobarbital Toxicity	C0274643	64921004	
4205	sodium bicarbonate	Duodenal Ulcer	C0013295	51868009	DOID:1724
4209	prazosin	Hypertension	C0020538	38341003	DOID:10763
616	chlorphenamine	Vasomotor Rhinitis	C0035460	8229003	DOID:4730
624	chlortetracycline	Minor Bacterial Skin Infections			
659	ciprofloxacin	Staphylococcus Aureus Otitis Externa			
659	ciprofloxacin	Klebsiella Urinary Tract Infection	C0520775	60867007	
669	clavulanic acid	Staphylococcus Aureus Skin and Skin Structure Infection	C1318973	406602003	
669	clavulanic acid	Acute Staph. Aureus Sinusitis	C0275556	75498004	
668	clarithromycin	Moraxella Catarrhalis Pneumonia			
711	clorazepate	Alcohol Withdrawal Syndrome	C0236663	191480000	
4606	clorcortelone	Cutaneous T-Cell Lymphoma	C0079773	400122007	
2358	ranitidine	Multiple Endocrine Neoplasia	C0027662	60549007	
2346	quinidine	Pseudobulbar Affect	C2316460	432776007	
2332	pyrimethamine	Acquired Immunodeficiency Syndrome with Toxoplasmosis	C1720498	421666009	
2456	sofalcone	Eosinophilic Pneumonia	C1527407	367542003	DOID:5870
2445	simvastatin	Slow Progression of Coronary Artery Disease			
2436	sertraline	Social Phobia	C0031572	25501002	DOID:11257
2429	selegiline	Major Depressive Disorder	C1269683	370143000	
2514	sulfamethoxazole	Pneumocystis Carinii Pneumonia	C0032305	415125002	DOID:11339
1057	estradiol	Female Hypogonadism	C0271578	16041008	
1051	erythromycin ethyl succinate	Infectious Disorder of Joint	C0157749	363162000	DOID:381
4213	hydrocortisone acetate	Allergic Rhinitis	C2607914	61582004	
4207	lithium carbonate	Bipolar Disorder in Remission	C0270425	85248005	
4213	hydrocortisone acetate	Autoimmune Disease	C0004364	85828009	
4257	bismuth subsalicylate	Diarrhea	C0011991	62315008	
4433	calcium glucoheptonate	Disorder of Electrolytes	C1704431	237840007	
758	cyclophosphamide	Minimal Change Glomerulonephritis	C1704320	44785005	DOID:10966
802	demeclocycline	Syphilis	C0039128	76272004	
2512	sulfamethizole	Secondary Glaucoma	C0149893	95717004	
2495	sulconazole	Tinea Pedis	C0040259	6020002	DOID:12403
2572	tazobactam	Skin and Skin Structure Infection	C0178299	19824006	
2611	tetracycline	Acute Gonococcal Epididymo-Orchitis	C0153193	30168008	DOID:10802
2572	tazobactam	Haemophilus Influenzae Pneumonia	C0276026	70036007	
2725	triamcinolone	Cutaneous Candidiasis	C0006846	49883006	
2725	triamcinolone	Pruritus Ani	C0033775	90446007	
2725	triamcinolone	Primary Adrenocortical Insufficiency	C0001403	373662000	DOID:13774
1064	estradiol valerate	Hypoestrogenism Due To Bilateral Oophorectomy			
1261	fusidic acid	Skin and Skin Structure Enterobacter Infection			
1261	fusidic acid	Citrobacter Pneumonia			
1264	gabapentin	Restless Legs Syndrome	C0035258	32914008	DOID:0050425
1261	fusidic acid	Synergy for Proteus Meningitis			
1243	fosfomycin	Urinary Tract Infections	C0042029	68566005	
4347	benzathine benzylpenicillin	Streptococcal Pneumonia	C0155862	34020007	
4288	magnesium carbonate	Hiatal Hernia with Reflux Esophagitis			
4309	hydroxocobalamin	Prevention of Vitamin B12 Deficiency			
4510	magnesium salicylate	Mild Arthritic Pain			
4548	flumetasone	Lichen Simplex Chronicus	C0149922	53891004	
824	dexamethasone	Contact Dermatitis	C0011616	40275004	DOID:2773
819	desoximetasone	Scalp Psoriasis	C0406326	238608008	
916	diphenhydramine	Skin Irritation	C0152030	367466007	
901	dimenhydrinate	Prevention of Motion Sickness			
2725	triamcinolone	Alopecia Areata	C0002171	68225006	DOID:986
2722	tretinoin	Solar Lentigines			
2713	tranexamic acid	Endometriosis	C0014175	129103003	DOID:289
2684	tobramycin	Acne Rosacea Keratitis	C0035854	398909004	DOID:8881
2621	thiabendazole	Trichinosis	C0040896	88264003	DOID:9784
2656	ticarcillin	Staphylococcus Aureus Skin and Skin Structure Infection	C1318973	406602003	
2727	triamcinolone diacetate	Disorder of Musculoskeletal System	C0026857	928000	DOID:17
2749	alimemazine	Angioedema	C0002994	41291007	DOID:1558
2727	triamcinolone diacetate	Trichinosis	C0040896	88264003	DOID:9784
2752	trimetaphan	Controlled Hypotension			
2770	trolnitrate	Flu-Like Symptoms	C0392171	315642008	
1170	fexofenadine	Allergic Rhinitis	C2607914	61582004	
1205	fluocinonide	Skin Inflammation	C0011603	182782007	DOID:2723
1334	guaiacol	Rhinitis	C0035455	70076002	DOID:4483
1316	glycerol	Administration of Local Anesthesia	C0002921	386761002	
1286	gemifloxacin	Acute exacerbation of chronic bronchitis	C0856695	425748003	
1280	gatifloxacin	Staphylococcus Aureus Skin and Skin Structure Infection	C1318973	406602003	
1379	homatropine	Constipation	C0009806	14760008	DOID:2089
52	acetaminophen	Mild Arthritic Pain			
66	acetylcysteine	Respiratory Cystic Fibrosis	C0392164	86555001	
74	acetylsalicylic acid	Slow Progression of Coronary Artery Disease			
74	acetylsalicylic acid	Nasal Congestion	C0027424	68235000	
102	alatrofloxacin	Staphylococcal Pneumonia	C0032308	22754005	
961	doxycycline	Yaws	C0043388	70647001	DOID:10371
961	doxycycline	Q Fever Endocarditis	C0340354	95890006	
939	docetaxel	Metastatic Castration-Resistant Prostate Cancer			
940	docosanol	Herpes Labialis	C0019345	1475003	
936	calcium dobesilate	Hypercalcemia associated with Neoplasm	C0149911	47709007	
936	calcium dobesilate	Rheumatoid Arthritis	C0003873	69896004	DOID:7148
936	calcium dobesilate	Crohn's Disease	C0010346	34000006	
936	calcium dobesilate	Congenital Hypoplastic Anemia	C1260899	88854002	DOID:1339
1018	entacapone	Idiopathic Parkinsonism	C0030567	49049000	DOID:14330
1003	emtricitabine	HIV Infection	C0019693	86406008	DOID:526
2835	nicotinic acid	Vertigo	C0042571	399153001	
2818	vidarabine	Herpes Simplex Dendritic Keratitis	C0022570	29943008	
2806	valsartan	Left Ventricular Dysfunction following Myocardial Infarction			
3152	dimethicone	Diaper Rash	C0011974	91487003	DOID:2770
3050	butacaine	Increased Urinary Frequency			
3208	ethylnorepinephrine	Bronchitis	C0006277	32398004	DOID:6132
1375	histamine	Obesity	C0028754	414916001	DOID:9970
1393	hydromorphone	Chronic Pain with Opioid Tolerance			
1388	hydrocortisone	Plaque Psoriasis	C0406317	200965009	
1388	hydrocortisone	Bronchial Asthma	C0004096	195967001	DOID:2841
1388	hydrocortisone	Erythema Multiforme	C0014742	36715001	
1499	isoprenaline	Syncope due to Heart Block			
1422	iloprost	Pulmonary Hypertensive Arterial Disease	C2973725	11399002	
124	allopurinol	Hyperuricemia	C0740394	35885006	DOID:1920
198	ampicillin	Acute Haemophilus Influenzae Bacterial Sinusitis	C0275556	75498004	
198	ampicillin	Dysentery	C0013369	111939009	DOID:12384
198	ampicillin	Acute Lower Genitourinary Gonorrhea	C0018081	15628003	DOID:7551
197	amphotericin B	Fungal Endocarditis	C0276648	86348002	
198	ampicillin	Acute Gonococcal Endometritis	C0153196	65295003	DOID:7527
260	atropine	Growth Failure			
1046	ertapenem	Post-Op Gynecologic Infection, due to Streptococcus			
1046	ertapenem	Prevotella Septic Abortion			
1046	ertapenem	Complicated Skin and Skin Structure Infection			
1124	exifone	Ankylosing Spondylitis	C0038013	9631008	DOID:7147
1124	exifone	Hodgkin's Lymphoma	C0019829	118599009	DOID:8567
1152	fenofibrate	Heterozygous Hypercholesterolemia	C0342882	238079002	
2843	phytomenadione	Anticoagulant-Induced Prothrombin Deficiency			
3667	amanozine	Pernicious Anemia	C0002892	84027009	DOID:13381
3356	methyltestosterone	Hormone Receptor Positive Breast Cancer	C1562029	417181009	
1665	mefloquine	Plasmodium Vivax Malaria	C0024537	27052006	DOID:12978
1667	megestrol	Endometrial Carcinoma	C0476089	254878006	DOID:2871
281	bacitracin	Blepharoconjunctivitis	C0005743	68659002	DOID:2456
279	aztreonam	E. Coli Septicemia	C0276088	9323009	
279	aztreonam	Skin and Skin Structure Citrobacter Infection			
294	beclometasone	Nasal Polyp	C0027430	52756005	
384	bitolterol	Bronchial Asthma	C0004096	195967001	DOID:2841
348	betamethasone	Acute Lymphoid Leukemia	C0023449	91857003	DOID:9952
349	betamethasone acetate	Trichinosis	C0040896	88264003	DOID:9784
349	betamethasone acetate	Ankylosing Spondylitis	C0038013	9631008	DOID:7147
348	betamethasone	Severe Adrenal Insufficiency	C0151467	24867002	
1261	fusidic acid	Bronchitis	C0006277	32398004	DOID:6132
1232	leucovorin	Trimetrexate Toxicity			
1261	fusidic acid	Acute Gonococcal Cervicitis	C0153195	20943002	DOID:10615
1208	fluorometholone	Ocular Inflammation	C0042164	128473001	DOID:13141
1208	fluorometholone	Post-Op Ocular Inflammation			
3403	orthocaine	Peyronie's Disease	C0030848	1335005	DOID:8616
3333	meclocycline	Staphylococcus Aureus Skin and Skin Structure Infection	C1318973	406602003	
4213	hydrocortisone acetate	Organ Transplant Rejection	C0345468	213148006	
4219	sodium phosphate	Serum Sickness	C0036830	72284000	
4219	sodium phosphate	Erythema Multiforme	C0014742	36715001	
4184	ticagrelor	Thrombosis Prevention after Percutaneous Coronary Intervention	C1532338	415070008	
