DRUG_ID	DRUG_NAME	TYPE	CLASS_SOURCE_ID	CLASS	SOURCE
1904	nevirapine	PA	D065701	Cytochrome P-450 CYP3A Inducers	MeSH
2017	oxcarbazepine	PA	D065701	Cytochrome P-450 CYP3A Inducers	MeSH
2134	phenobarbital	PA	D065701	Cytochrome P-450 CYP3A Inducers	MeSH
2377	rifampicin	PA	D065701	Cytochrome P-450 CYP3A Inducers	MeSH
2767	troglitazone	PA	D065701	Cytochrome P-450 CYP3A Inducers	MeSH
176	amiodarone	PA	D065692	Cytochrome P-450 CYP3A Inhibitors	MeSH
668	clarithromycin	PA	D065692	Cytochrome P-450 CYP3A Inhibitors	MeSH
1513	itraconazole	PA	D065692	Cytochrome P-450 CYP3A Inhibitors	MeSH
1527	ketoconazole	PA	D065692	Cytochrome P-450 CYP3A Inhibitors	MeSH
1601	lopinavir	PA	D065692	Cytochrome P-450 CYP3A Inhibitors	MeSH
1800	miconazole	PA	D065692	Cytochrome P-450 CYP3A Inhibitors	MeSH
2391	ritonavir	PA	D065692	Cytochrome P-450 CYP3A Inhibitors	MeSH
2422	saquinavir	PA	D065692	Cytochrome P-450 CYP3A Inhibitors	MeSH
2846	voriconazole	PA	D065692	Cytochrome P-450 CYP3A Inhibitors	MeSH
176	amiodarone	PA	D065607	Cytochrome P-450 Enzyme Inhibitors	MeSH
435	bupropion	PA	D065607	Cytochrome P-450 Enzyme Inhibitors	MeSH
645	cimetidine	PA	D065607	Cytochrome P-450 Enzyme Inhibitors	MeSH
659	ciprofloxacin	PA	D065607	Cytochrome P-450 Enzyme Inhibitors	MeSH
668	clarithromycin	PA	D065607	Cytochrome P-450 Enzyme Inhibitors	MeSH
719	clotrimazole	PA	D065607	Cytochrome P-450 Enzyme Inhibitors	MeSH
983	econazole	PA	D065607	Cytochrome P-450 Enzyme Inhibitors	MeSH
989	efavirenz	PA	D065607	Cytochrome P-450 Enzyme Inhibitors	MeSH
1013	enoxacin	PA	D065607	Cytochrome P-450 Enzyme Inhibitors	MeSH
1187	fluconazole	PA	D065607	Cytochrome P-450 Enzyme Inhibitors	MeSH
1209	fluoxetine	PA	D065607	Cytochrome P-450 Enzyme Inhibitors	MeSH
1230	fluvoxamine	PA	D065607	Cytochrome P-450 Enzyme Inhibitors	MeSH
1242	fosfluconazole	PA	D065607	Cytochrome P-450 Enzyme Inhibitors	MeSH
1285	gemfibrozil	PA	D065607	Cytochrome P-450 Enzyme Inhibitors	MeSH
1513	itraconazole	PA	D065607	Cytochrome P-450 Enzyme Inhibitors	MeSH
1527	ketoconazole	PA	D065607	Cytochrome P-450 Enzyme Inhibitors	MeSH
1569	levofloxacin	PA	D065607	Cytochrome P-450 Enzyme Inhibitors	MeSH
1601	lopinavir	PA	D065607	Cytochrome P-450 Enzyme Inhibitors	MeSH
1797	mibefradil	PA	D065607	Cytochrome P-450 Enzyme Inhibitors	MeSH
1800	miconazole	PA	D065607	Cytochrome P-450 Enzyme Inhibitors	MeSH
1967	norfloxacin	PA	D065607	Cytochrome P-450 Enzyme Inhibitors	MeSH
1981	ofloxacin	PA	D065607	Cytochrome P-450 Enzyme Inhibitors	MeSH
1999	orphenadrine	PA	D065607	Cytochrome P-450 Enzyme Inhibitors	MeSH
2068	paroxetine	PA	D065607	Cytochrome P-450 Enzyme Inhibitors	MeSH
2071	pefloxacin	PA	D065607	Cytochrome P-450 Enzyme Inhibitors	MeSH
3483	posaconazole	PA	D065607	Cytochrome P-450 Enzyme Inhibitors	MeSH
2346	quinidine	PA	D065607	Cytochrome P-450 Enzyme Inhibitors	MeSH
2391	ritonavir	PA	D065607	Cytochrome P-450 Enzyme Inhibitors	MeSH
2422	saquinavir	PA	D065607	Cytochrome P-450 Enzyme Inhibitors	MeSH
2657	ticlopidine	PA	D065607	Cytochrome P-450 Enzyme Inhibitors	MeSH
2675	tioconazole	PA	D065607	Cytochrome P-450 Enzyme Inhibitors	MeSH
2755	trimethoprim	PA	D065607	Cytochrome P-450 Enzyme Inhibitors	MeSH
2846	voriconazole	PA	D065607	Cytochrome P-450 Enzyme Inhibitors	MeSH
4108	zinostatin	PA	D003603	Cytotoxins	MeSH
495	carbetocin	PA	D003692	Delayed-Action Preparations	MeSH
4478	phosphoric acid	PA	D003764	Dental Materials	MeSH
3021	bergapten	PA	D003879	Dermatologic Agents	MeSH
78	acitretin	PA	D003879	Dermatologic Agents	MeSH
87	adapalene	PA	D003879	Dermatologic Agents	MeSH
98	afloqualone	PA	D003879	Dermatologic Agents	MeSH
4268	allantoin	PA	D003879	Dermatologic Agents	MeSH
4436	aluminium chloride	PA	D003879	Dermatologic Agents	MeSH
166	aminolevulinic acid	PA	D003879	Dermatologic Agents	MeSH
226	dithranol	PA	D003879	Dermatologic Agents	MeSH
4242	avobenzone	PA	D003879	Dermatologic Agents	MeSH
27	azaribine	PA	D003879	Dermatologic Agents	MeSH
270	azelaic acid	PA	D003879	Dermatologic Agents	MeSH
311	benoxaprofen	PA	D003879	Dermatologic Agents	MeSH
3412	oxybenzone	PA	D003879	Dermatologic Agents	MeSH
328	benzoyl peroxide	PA	D003879	Dermatologic Agents	MeSH
465	calcipotriene	PA	D003879	Dermatologic Agents	MeSH
3064	capsaicin	PA	D003879	Dermatologic Agents	MeSH
518	carprofen	PA	D003879	Dermatologic Agents	MeSH
597	chlorhexidine	PA	D003879	Dermatologic Agents	MeSH
616	chlorphenamine	PA	D003879	Dermatologic Agents	MeSH
671	clemastine	PA	D003879	Dermatologic Agents	MeSH
760	ciclosporin	PA	D003879	Dermatologic Agents	MeSH
765	cyproheptadine	PA	D003879	Dermatologic Agents	MeSH
903	dimetindene	PA	D003879	Dermatologic Agents	MeSH
4757	dimethyl fumarate	PA	D003879	Dermatologic Agents	MeSH
1116	etretinate	PA	D003879	Dermatologic Agents	MeSH
3234	fluocortin butyl	PA	D003879	Dermatologic Agents	MeSH
1225	fluticasone propionate	PA	D003879	Dermatologic Agents	MeSH
4645	glycolic acid	PA	D003879	Dermatologic Agents	MeSH
1400	hydroxyzine	PA	D003879	Dermatologic Agents	MeSH
4974	infliximab	PA	D003879	Dermatologic Agents	MeSH
1508	isotretinoin	PA	D003879	Dermatologic Agents	MeSH
1530	ketotifen	PA	D003879	Dermatologic Agents	MeSH
3321	liarozole	PA	D003879	Dermatologic Agents	MeSH
1605	loratadine	PA	D003879	Dermatologic Agents	MeSH
1638	maxacalcitol	PA	D003879	Dermatologic Agents	MeSH
934	levomenthol	PA	D003879	Dermatologic Agents	MeSH
1751	methotrexate	PA	D003879	Dermatologic Agents	MeSH
30	methoxsalen	PA	D003879	Dermatologic Agents	MeSH
1992	ondansetron	PA	D003879	Dermatologic Agents	MeSH
2132	pheniramine	PA	D003879	Dermatologic Agents	MeSH
2168	pimecrolimus	PA	D003879	Dermatologic Agents	MeSH
3481	podophyllotoxin	PA	D003879	Dermatologic Agents	MeSH
2286	promethazine	PA	D003879	Dermatologic Agents	MeSH
3500	protoporphyrin	PA	D003879	Dermatologic Agents	MeSH
4248	pyrithione zinc	PA	D003879	Dermatologic Agents	MeSH
2834	riboflavin (vit B2)	PA	D003879	Dermatologic Agents	MeSH
2416	salicylic acid	PA	D003879	Dermatologic Agents	MeSH
3152	dimethicone	PA	D003879	Dermatologic Agents	MeSH
2524	sulfapyridine	PA	D003879	Dermatologic Agents	MeSH
2555	talaporfin	PA	D003879	Dermatologic Agents	MeSH
2571	tazarotene	PA	D003879	Dermatologic Agents	MeSH
2588	temoporfin	PA	D003879	Dermatologic Agents	MeSH
4237	titanium dioxide	PA	D003879	Dermatologic Agents	MeSH
2722	tretinoin	PA	D003879	Dermatologic Agents	MeSH
2749	alimemazine	PA	D003879	Dermatologic Agents	MeSH
2759	trioxsalen	PA	D003879	Dermatologic Agents	MeSH
2816	verteporfin	PA	D003879	Dermatologic Agents	MeSH
4240	zinc oxide	PA	D003879	Dermatologic Agents	MeSH
4275	zinc sulfate	PA	D003879	Dermatologic Agents	MeSH
3082	cetrimonium	PA	D003902	Detergents	MeSH
3083	cetylpyridinium	PA	D003902	Detergents	MeSH
4614	polidocanol	PA	D003902	Detergents	MeSH
4738	tyloxapol	PA	D003902	Detergents	MeSH
4105	icodextrin	PA	D015314	Dialysis Solutions	MeSH
4340	alogliptin	PA	D054873	Dipeptidyl-Peptidase IV Inhibitors	MeSH
4175	linagliptin	PA	D054873	Dipeptidyl-Peptidase IV Inhibitors	MeSH
4114	saxagliptin	PA	D054873	Dipeptidyl-Peptidase IV Inhibitors	MeSH
2448	sitagliptin	PA	D054873	Dipeptidyl-Peptidase IV Inhibitors	MeSH
3642	vildagliptin	PA	D054873	Dipeptidyl-Peptidase IV Inhibitors	MeSH
3088	tosylchloramide sodium	PA	D004202	Disinfectants	MeSH
597	chlorhexidine	PA	D004202	Disinfectants	MeSH
3094	chloroxylenol	PA	D004202	Disinfectants	MeSH
3244	formaldehyde	PA	D004202	Disinfectants	MeSH
3267	glutaral	PA	D004202	Disinfectants	MeSH
4787	mercuric chloride	PA	D004202	Disinfectants	MeSH
4266	phenol	PA	D004202	Disinfectants	MeSH
3495	propiolactone	PA	D004202	Disinfectants	MeSH
4790	sodium hypochlorite	PA	D004202	Disinfectants	MeSH
56	acetazolamide	PA	D004232	Diuretics	MeSH
158	amiloride	PA	D004232	Diuretics	MeSH
278	azosemide	PA	D004232	Diuretics	MeSH
305	bendroflumethiazide	PA	D004232	Diuretics	MeSH
427	bumetanide	PA	D004232	Diuretics	MeSH
446	butizide	PA	D004232	Diuretics	MeSH
477	potassium canrenoate	PA	D004232	Diuretics	MeSH
478	canrenone	PA	D004232	Diuretics	MeSH
609	chlorothiazide	PA	D004232	Diuretics	MeSH
625	chlortalidone	PA	D004232	Diuretics	MeSH
634	cicletanine	PA	D004232	Diuretics	MeSH
706	clopamide	PA	D004232	Diuretics	MeSH
756	cyclopenthiazide	PA	D004232	Diuretics	MeSH
761	cyclothiazide	PA	D004232	Diuretics	MeSH
968	drospirenone	PA	D004232	Diuretics	MeSH
992	efonidipine	PA	D004232	Diuretics	MeSH
1032	eplerenone	PA	D004232	Diuretics	MeSH
1071	ethacrynic acid	PA	D004232	Diuretics	MeSH
1089	ethoxzolamide	PA	D004232	Diuretics	MeSH
1114	etozolin	PA	D004232	Diuretics	MeSH
1162	fenquizone	PA	D004232	Diuretics	MeSH
1258	furosemide	PA	D004232	Diuretics	MeSH
1385	hydrochlorothiazide	PA	D004232	Diuretics	MeSH
1392	hydroflumethiazide	PA	D004232	Diuretics	MeSH
1405	ibopamine	PA	D004232	Diuretics	MeSH
1433	indapamide	PA	D004232	Diuretics	MeSH
1501	isosorbide	PA	D004232	Diuretics	MeSH
935	mannitol	PA	D004232	Diuretics	MeSH
1666	mefruside	PA	D004232	Diuretics	MeSH
1741	methazolamide	PA	D004232	Diuretics	MeSH
1759	methylclothiazide	PA	D004232	Diuretics	MeSH
1783	metolazone	PA	D004232	Diuretics	MeSH
1858	muzolimine	PA	D004232	Diuretics	MeSH
2201	piretanide	PA	D004232	Diuretics	MeSH
2228	polythiazide	PA	D004232	Diuretics	MeSH
4519	potassium citrate	PA	D004232	Diuretics	MeSH
2343	quinethazone	PA	D004232	Diuretics	MeSH
2475	spironolactone	PA	D004232	Diuretics	MeSH
2658	tienilic acid	PA	D004232	Diuretics	MeSH
2708	torsemide	PA	D004232	Diuretics	MeSH
3622	traxanox	PA	D004232	Diuretics	MeSH
2728	triamterene	PA	D004232	Diuretics	MeSH
2733	trichlormethiazide	PA	D004232	Diuretics	MeSH
2760	tripamide	PA	D004232	Diuretics	MeSH
2853	xipamide	PA	D004232	Diuretics	MeSH
1501	isosorbide	PA	D004234	Diuretics, Osmotic	MeSH
935	mannitol	PA	D004234	Diuretics, Osmotic	MeSH
73	acepromazine	PA	D015259	Dopamine Agents	MeSH
50	aceprometazine	PA	D015259	Dopamine Agents	MeSH
144	amantadine	PA	D015259	Dopamine Agents	MeSH
191	amoxapine	PA	D015259	Dopamine Agents	MeSH
195	amfetamine	PA	D015259	Dopamine Agents	MeSH
228	apomorphine	PA	D015259	Dopamine Agents	MeSH
312	benperidol	PA	D015259	Dopamine Agents	MeSH
314	benserazide	PA	D015259	Dopamine Agents	MeSH
329	benzphetamine	PA	D015259	Dopamine Agents	MeSH
333	benzatropine	PA	D015259	Dopamine Agents	MeSH
403	bromocriptine	PA	D015259	Dopamine Agents	MeSH
406	bromopride	PA	D015259	Dopamine Agents	MeSH
435	bupropion	PA	D015259	Dopamine Agents	MeSH
460	cabergoline	PA	D015259	Dopamine Agents	MeSH
496	carbidopa	PA	D015259	Dopamine Agents	MeSH
621	chlorpromazine	PA	D015259	Dopamine Agents	MeSH
623	chlorprothixene	PA	D015259	Dopamine Agents	MeSH
4397	clopenthixol	PA	D015259	Dopamine Agents	MeSH
723	cocaine	PA	D015259	Dopamine Agents	MeSH
836	dexmethylphenidate	PA	D015259	Dopamine Agents	MeSH
841	dexamfetamine	PA	D015259	Dopamine Agents	MeSH
3184	dihydroergocornine	PA	D015259	Dopamine Agents	MeSH
4420	dihydroergocryptine	PA	D015259	Dopamine Agents	MeSH
888	dihydroergotamine	PA	D015259	Dopamine Agents	MeSH
1567	levodopa	PA	D015259	Dopamine Agents	MeSH
938	docarpamine	PA	D015259	Dopamine Agents	MeSH
945	domperidone	PA	D015259	Dopamine Agents	MeSH
947	dopamine	PA	D015259	Dopamine Agents	MeSH
948	dopexamine	PA	D015259	Dopamine Agents	MeSH
966	droperidol	PA	D015259	Dopamine Agents	MeSH
972	duloxetine	PA	D015259	Dopamine Agents	MeSH
885	alpha-Ergocryptine	PA	D015259	Dopamine Agents	MeSH
1153	fenoldopam	PA	D015259	Dopamine Agents	MeSH
1211	flupentixol	PA	D015259	Dopamine Agents	MeSH
1212	fluphenazine	PA	D015259	Dopamine Agents	MeSH
1222	fluspirilene	PA	D015259	Dopamine Agents	MeSH
1353	haloperidol	PA	D015259	Dopamine Agents	MeSH
1405	ibopamine	PA	D015259	Dopamine Agents	MeSH
1588	lisuride	PA	D015259	Dopamine Agents	MeSH
1613	loxapine	PA	D015259	Dopamine Agents	MeSH
1640	mazindol	PA	D015259	Dopamine Agents	MeSH
1679	memantine	PA	D015259	Dopamine Agents	MeSH
1712	mesoridazine	PA	D015259	Dopamine Agents	MeSH
1723	metergoline	PA	D015259	Dopamine Agents	MeSH
1732	methamphetamine	PA	D015259	Dopamine Agents	MeSH
1752	levomepromazine	PA	D015259	Dopamine Agents	MeSH
1767	methylphenidate	PA	D015259	Dopamine Agents	MeSH
1782	metoclopramide	PA	D015259	Dopamine Agents	MeSH
1895	nemonapride	PA	D015259	Dopamine Agents	MeSH
1958	nomifensine	PA	D015259	Dopamine Agents	MeSH
2080	penfluridol	PA	D015259	Dopamine Agents	MeSH
2100	perazine	PA	D015259	Dopamine Agents	MeSH
2105	pergolide	PA	D015259	Dopamine Agents	MeSH
2113	perphenazine	PA	D015259	Dopamine Agents	MeSH
2172	pimozide	PA	D015259	Dopamine Agents	MeSH
2202	piribedil	PA	D015259	Dopamine Agents	MeSH
2233	pramipexole	PA	D015259	Dopamine Agents	MeSH
2274	prochlorperazine	PA	D015259	Dopamine Agents	MeSH
2284	promazine	PA	D015259	Dopamine Agents	MeSH
2339	quinagolide	PA	D015259	Dopamine Agents	MeSH
2365	remoxipride	PA	D015259	Dopamine Agents	MeSH
2389	risperidone	PA	D015259	Dopamine Agents	MeSH
2402	ropinirole	PA	D015259	Dopamine Agents	MeSH
2470	spiperone	PA	D015259	Dopamine Agents	MeSH
2537	sulpiride	PA	D015259	Dopamine Agents	MeSH
2541	sultopride	PA	D015259	Dopamine Agents	MeSH
2558	talipexole	PA	D015259	Dopamine Agents	MeSH
2630	thiethylperazine	PA	D015259	Dopamine Agents	MeSH
2637	thioridazine	PA	D015259	Dopamine Agents	MeSH
2639	thiothixene	PA	D015259	Dopamine Agents	MeSH
2651	tiapride	PA	D015259	Dopamine Agents	MeSH
2740	trifluoperazine	PA	D015259	Dopamine Agents	MeSH
2741	trifluperidol	PA	D015259	Dopamine Agents	MeSH
2742	triflupromazine	PA	D015259	Dopamine Agents	MeSH
2865	ziprasidone	PA	D015259	Dopamine Agents	MeSH
228	apomorphine	PA	D018491	Dopamine Agonists	MeSH
403	bromocriptine	PA	D018491	Dopamine Agonists	MeSH
460	cabergoline	PA	D018491	Dopamine Agonists	MeSH
3184	dihydroergocornine	PA	D018491	Dopamine Agonists	MeSH
4420	dihydroergocryptine	PA	D018491	Dopamine Agonists	MeSH
888	dihydroergotamine	PA	D018491	Dopamine Agonists	MeSH
938	docarpamine	PA	D018491	Dopamine Agonists	MeSH
948	dopexamine	PA	D018491	Dopamine Agonists	MeSH
885	alpha-Ergocryptine	PA	D018491	Dopamine Agonists	MeSH
1153	fenoldopam	PA	D018491	Dopamine Agonists	MeSH
1405	ibopamine	PA	D018491	Dopamine Agonists	MeSH
1588	lisuride	PA	D018491	Dopamine Agonists	MeSH
1723	metergoline	PA	D018491	Dopamine Agonists	MeSH
2105	pergolide	PA	D018491	Dopamine Agonists	MeSH
2202	piribedil	PA	D018491	Dopamine Agonists	MeSH
2233	pramipexole	PA	D018491	Dopamine Agonists	MeSH
2339	quinagolide	PA	D018491	Dopamine Agonists	MeSH
2402	ropinirole	PA	D018491	Dopamine Agonists	MeSH
2558	talipexole	PA	D018491	Dopamine Agonists	MeSH
73	acepromazine	PA	D018492	Dopamine Antagonists	MeSH
50	aceprometazine	PA	D018492	Dopamine Antagonists	MeSH
191	amoxapine	PA	D018492	Dopamine Antagonists	MeSH
312	benperidol	PA	D018492	Dopamine Antagonists	MeSH
406	bromopride	PA	D018492	Dopamine Antagonists	MeSH
621	chlorpromazine	PA	D018492	Dopamine Antagonists	MeSH
623	chlorprothixene	PA	D018492	Dopamine Antagonists	MeSH
4397	clopenthixol	PA	D018492	Dopamine Antagonists	MeSH
945	domperidone	PA	D018492	Dopamine Antagonists	MeSH
966	droperidol	PA	D018492	Dopamine Antagonists	MeSH
1211	flupentixol	PA	D018492	Dopamine Antagonists	MeSH
1212	fluphenazine	PA	D018492	Dopamine Antagonists	MeSH
1222	fluspirilene	PA	D018492	Dopamine Antagonists	MeSH
1353	haloperidol	PA	D018492	Dopamine Antagonists	MeSH
1613	loxapine	PA	D018492	Dopamine Antagonists	MeSH
1712	mesoridazine	PA	D018492	Dopamine Antagonists	MeSH
1752	levomepromazine	PA	D018492	Dopamine Antagonists	MeSH
1782	metoclopramide	PA	D018492	Dopamine Antagonists	MeSH
1895	nemonapride	PA	D018492	Dopamine Antagonists	MeSH
2080	penfluridol	PA	D018492	Dopamine Antagonists	MeSH
2100	perazine	PA	D018492	Dopamine Antagonists	MeSH
2113	perphenazine	PA	D018492	Dopamine Antagonists	MeSH
2172	pimozide	PA	D018492	Dopamine Antagonists	MeSH
2274	prochlorperazine	PA	D018492	Dopamine Antagonists	MeSH
2284	promazine	PA	D018492	Dopamine Antagonists	MeSH
2365	remoxipride	PA	D018492	Dopamine Antagonists	MeSH
2389	risperidone	PA	D018492	Dopamine Antagonists	MeSH
2470	spiperone	PA	D018492	Dopamine Antagonists	MeSH
2537	sulpiride	PA	D018492	Dopamine Antagonists	MeSH
2541	sultopride	PA	D018492	Dopamine Antagonists	MeSH
2630	thiethylperazine	PA	D018492	Dopamine Antagonists	MeSH
2637	thioridazine	PA	D018492	Dopamine Antagonists	MeSH
2639	thiothixene	PA	D018492	Dopamine Antagonists	MeSH
2651	tiapride	PA	D018492	Dopamine Antagonists	MeSH
2740	trifluoperazine	PA	D018492	Dopamine Antagonists	MeSH
2741	trifluperidol	PA	D018492	Dopamine Antagonists	MeSH
2742	triflupromazine	PA	D018492	Dopamine Antagonists	MeSH
2865	ziprasidone	PA	D018492	Dopamine Antagonists	MeSH
966	droperidol	PA	D065127	Dopamine D2 Receptor Antagonists	MeSH
1782	metoclopramide	PA	D065127	Dopamine D2 Receptor Antagonists	MeSH
195	amfetamine	PA	D018765	Dopamine Uptake Inhibitors	MeSH
329	benzphetamine	PA	D018765	Dopamine Uptake Inhibitors	MeSH
333	benzatropine	PA	D018765	Dopamine Uptake Inhibitors	MeSH
435	bupropion	PA	D018765	Dopamine Uptake Inhibitors	MeSH
723	cocaine	PA	D018765	Dopamine Uptake Inhibitors	MeSH
836	dexmethylphenidate	PA	D018765	Dopamine Uptake Inhibitors	MeSH
841	dexamfetamine	PA	D018765	Dopamine Uptake Inhibitors	MeSH
972	duloxetine	PA	D018765	Dopamine Uptake Inhibitors	MeSH
1640	mazindol	PA	D018765	Dopamine Uptake Inhibitors	MeSH
1732	methamphetamine	PA	D018765	Dopamine Uptake Inhibitors	MeSH
1767	methylphenidate	PA	D018765	Dopamine Uptake Inhibitors	MeSH
1958	nomifensine	PA	D018765	Dopamine Uptake Inhibitors	MeSH
228	apomorphine	PA	D004639	Emetics	MeSH
4282	copper sulfate	PA	D004639	Emetics	MeSH
1001	emetine	PA	D004639	Emetics	MeSH
3152	dimethicone	PA	D004643	Emollients	MeSH
4809	macitentan	PA	D065130	Endothelin A Receptor Antagonists	MeSH
4809	macitentan	PA	D065131	Endothelin B Receptor Antagonists	MeSH
3009	atrasentan	PA	D065128	Endothelin Receptor Antagonists	MeSH
392	bosentan	PA	D065128	Endothelin Receptor Antagonists	MeSH
4809	macitentan	PA	D065128	Endothelin Receptor Antagonists	MeSH
3548	sitaxentan	PA	D065128	Endothelin Receptor Antagonists	MeSH
1948	nitric oxide	PA	D045462	Endothelium-Dependent Relaxing Factors	MeSH
3587	tetrachloroethylene	PA	D004785	Environmental Pollutants	MeSH
3630	triclocarban	PA	D004785	Environmental Pollutants	MeSH
22	aminomethylbenzoic acid	PA	D004791	Enzyme Inhibitors	MeSH
1708	mercaptopurine	PA	D004791	Enzyme Inhibitors	MeSH
34	abacavir	PA	D004791	Enzyme Inhibitors	MeSH
39	acarbose	PA	D004791	Enzyme Inhibitors	MeSH
56	acetazolamide	PA	D004791	Enzyme Inhibitors	MeSH
58	acetohydroxamic acid	PA	D004791	Enzyme Inhibitors	MeSH
80	aclarubicin	PA	D004791	Enzyme Inhibitors	MeSH
3002	adefovir	PA	D004791	Enzyme Inhibitors	MeSH
88	adefovir dipivoxil	PA	D004791	Enzyme Inhibitors	MeSH
101	alacepril	PA	D004791	Enzyme Inhibitors	MeSH
102	alatrofloxacin	PA	D004791	Enzyme Inhibitors	MeSH
124	allopurinol	PA	D004791	Enzyme Inhibitors	MeSH
4340	alogliptin	PA	D004791	Enzyme Inhibitors	MeSH
1174	alvocidib	PA	D004791	Enzyme Inhibitors	MeSH
146	ambenonium	PA	D004791	Enzyme Inhibitors	MeSH
153	amezinium metilsulfate	PA	D004791	Enzyme Inhibitors	MeSH
164	aminoglutethimide	PA	D004791	Enzyme Inhibitors	MeSH
2620	theophylline	PA	D004791	Enzyme Inhibitors	MeSH
21	aminopterin	PA	D004791	Enzyme Inhibitors	MeSH
176	amiodarone	PA	D004791	Enzyme Inhibitors	MeSH
200	amprenavir	PA	D004791	Enzyme Inhibitors	MeSH
201	amrinone	PA	D004791	Enzyme Inhibitors	MeSH
210	anastrozole	PA	D004791	Enzyme Inhibitors	MeSH
4298	apixaban	PA	D004791	Enzyme Inhibitors	MeSH
4839	aprotinin	PA	D004791	Enzyme Inhibitors	MeSH
239	argatroban	PA	D004791	Enzyme Inhibitors	MeSH
74	acetylsalicylic acid	PA	D004791	Enzyme Inhibitors	MeSH
252	asulacrine	PA	D004791	Enzyme Inhibitors	MeSH
254	atazanavir	PA	D004791	Enzyme Inhibitors	MeSH
257	atorvastatin	PA	D004791	Enzyme Inhibitors	MeSH
258	atovaquone	PA	D004791	Enzyme Inhibitors	MeSH
4946	avibactam	PA	D004791	Enzyme Inhibitors	MeSH
4225	axitinib	PA	D004791	Enzyme Inhibitors	MeSH
25	azacitidine	PA	D004791	Enzyme Inhibitors	MeSH
271	azelastine	PA	D004791	Enzyme Inhibitors	MeSH
4055	baicalin	PA	D004791	Enzyme Inhibitors	MeSH
283	balofloxacin	PA	D004791	Enzyme Inhibitors	MeSH
4876	belinostat	PA	D004791	Enzyme Inhibitors	MeSH
296	belotecan	PA	D004791	Enzyme Inhibitors	MeSH
299	benazepril	PA	D004791	Enzyme Inhibitors	MeSH
311	benoxaprofen	PA	D004791	Enzyme Inhibitors	MeSH
314	benserazide	PA	D004791	Enzyme Inhibitors	MeSH
385	bivalirudin	PA	D004791	Enzyme Inhibitors	MeSH
3363	mizoribine	PA	D004791	Enzyme Inhibitors	MeSH
396	brinzolamide	PA	D004791	Enzyme Inhibitors	MeSH
398	brodimoprim	PA	D004791	Enzyme Inhibitors	MeSH
435	bupropion	PA	D004791	Enzyme Inhibitors	MeSH
463	caffeine	PA	D004791	Enzyme Inhibitors	MeSH
471	camostat	PA	D004791	Enzyme Inhibitors	MeSH
3063	capreomycin	PA	D004791	Enzyme Inhibitors	MeSH
484	captopril	PA	D004791	Enzyme Inhibitors	MeSH
3066	carbaryl	PA	D004791	Enzyme Inhibitors	MeSH
496	carbidopa	PA	D004791	Enzyme Inhibitors	MeSH
510	carubicin	PA	D004791	Enzyme Inhibitors	MeSH
568	celecoxib	PA	D004791	Enzyme Inhibitors	MeSH
4866	ceritinib	PA	D004791	Enzyme Inhibitors	MeSH
577	cerivastatin	PA	D004791	Enzyme Inhibitors	MeSH
589	chloramphenicol	PA	D004791	Enzyme Inhibitors	MeSH
624	chlortetracycline	PA	D004791	Enzyme Inhibitors	MeSH
640	cilastatin	PA	D004791	Enzyme Inhibitors	MeSH
641	cilazapril	PA	D004791	Enzyme Inhibitors	MeSH
643	cilomilast	PA	D004791	Enzyme Inhibitors	MeSH
644	cilostazol	PA	D004791	Enzyme Inhibitors	MeSH
645	cimetidine	PA	D004791	Enzyme Inhibitors	MeSH
657	cinoxacin	PA	D004791	Enzyme Inhibitors	MeSH
659	ciprofloxacin	PA	D004791	Enzyme Inhibitors	MeSH
668	clarithromycin	PA	D004791	Enzyme Inhibitors	MeSH
669	clavulanic acid	PA	D004791	Enzyme Inhibitors	MeSH
677	clinafloxacin	PA	D004791	Enzyme Inhibitors	MeSH
678	clindamycin	PA	D004791	Enzyme Inhibitors	MeSH
679	clindamycin palmitate	PA	D004791	Enzyme Inhibitors	MeSH
719	clotrimazole	PA	D004791	Enzyme Inhibitors	MeSH
4187	crizotinib	PA	D004791	Enzyme Inhibitors	MeSH
754	cycloguanil	PA	D004791	Enzyme Inhibitors	MeSH
760	ciclosporin	PA	D004791	Enzyme Inhibitors	MeSH
776	dabigatran etexilate	PA	D004791	Enzyme Inhibitors	MeSH
4801	dabrafenib	PA	D004791	Enzyme Inhibitors	MeSH
